frame,timestamp,student_id,class_name,gaze_score,posture_score,motion_score,engagement_score
19,1775454847.904064,13,person,0.5,0.5,0.11684511601924896,0.44252678751945496
20,1775454849.6472237,1,person,0.5,1.0,0.347603976726532,0.6021406054496765
20,1775454849.6472237,2,person,0.5,0.3,0.18102607131004333,0.4021539092063904
20,1775454849.6472237,3,person,0.5,1.0,0.10516847670078278,0.5657752752304077
20,1775454849.6472237,5,person,0.5,1.0,0.09510978311300278,0.5642665028572083
20,1775454849.6472237,6,person,0.8678903579711914,0.6,0.08565036952495575,0.6835817694664001
20,1775454849.6472237,7,person,0.5,0.6,0.11174623668193817,0.46676191687583923
20,1775454849.6472237,8,person,0.9231433868408203,0.6,0.128147155046463,0.7231081128120422
20,1775454849.6472237,9,person,0.5,0.5,0.07895845174789429,0.43684378266334534
20,1775454849.6472237,11,person,0.5,0.3,0.06156737357378006,0.38423511385917664
20,1775454849.6472237,13,person,0.5,0.5,0.06175209954380989,0.43426281213760376
21,1775454851.4151783,1,person,0.5,1.0,0.18725469708442688,0.5780882239341736
21,1775454851.4151783,2,person,0.5,0.3,0.3210534155368805,0.42315801978111267
21,1775454851.4151783,3,person,0.5,1.0,0.1355203241109848,0.5703280568122864
21,1775454851.4151783,5,person,0.5,1.0,0.1972484439611435,0.5795872807502747
21,1775454851.4151783,6,person,0.857860267162323,0.6,0.1158720999956131,0.6820970177650452
21,1775454851.4151783,7,person,0.5,0.6,0.08073107153177261,0.46210965514183044
21,1775454851.4151783,8,person,0.9680433869361877,0.6,0.13458643853664398,0.751013994216919
21,1775454851.4151783,9,person,0.5,0.5,0.10207067430019379,0.44031062722206116
21,1775454851.4151783,11,person,0.5,0.6,0.154831200838089,0.4732246696949005
21,1775454851.4151783,13,person,0.5,0.5,0.14349216222763062,0.44652384519577026
22,1775454853.156026,1,person,0.5,1.0,0.4295840859413147,0.6144376397132874
22,1775454853.156026,2,person,0.5,0.3,0.202402263879776,0.4053603410720825
22,1775454853.156026,3,person,0.5,1.0,0.07374858111143112,0.5610622763633728
22,1775454853.156026,5,person,0.5,1.0,0.15613171458244324,0.5734197497367859
22,1775454853.156026,6,person,0.8578613996505737,0.6,0.17106816172599792,0.6903770565986633
22,1775454853.156026,7,person,0.5,0.6,0.15538430213928223,0.47330763936042786
22,1775454853.156026,8,person,0.9515242576599121,1.0,0.06323792040348053,0.8304002285003662
22,1775454853.156026,9,person,0.5,0.5,0.059459488838911057,0.43391892313957214
22,1775454853.156026,11,person,0.5,0.6,0.10120830684900284,0.46518123149871826
22,1775454853.156026,13,person,0.5,0.5,0.08646775037050247,0.4379701614379883
23,1775454854.8997343,1,person,0.5,1.0,0.22502346336841583,0.5837535262107849
23,1775454854.8997343,2,person,0.5,0.3,0.2996227443218231,0.4199434220790863
23,1775454854.8997343,3,person,0.5,1.0,0.12574563920497894,0.5688618421554565
23,1775454854.8997343,5,person,0.5,1.0,0.2361265867948532,0.5854189991950989
23,1775454854.8997343,6,person,0.8592379093170166,0.6,0.1958940029144287,0.6949267983436584
23,1775454854.8997343,7,person,0.5,0.3,0.06485401093959808,0.3847281038761139
23,1775454854.8997343,8,person,0.9890497922897339,1.0,0.18776091933250427,0.8715940117835999
23,1775454854.8997343,9,person,0.5,0.5,0.11789877712726593,0.4426848292350769
23,1775454854.8997343,11,person,0.5,0.6,0.0929834172129631,0.46394750475883484
24,1775454856.5270052,1,person,0.5,1.0,0.18675456941127777,0.5780131816864014
24,1775454856.5270052,2,person,0.5,0.3,0.2627145051956177,0.4144071936607361
24,1775454856.5270052,3,person,0.5,1.0,0.0802224650979042,0.5620333552360535
24,1775454856.5270052,5,person,0.5,0.6,0.14423175156116486,0.47163474559783936
24,1775454856.5270052,6,person,0.863867998123169,0.6,0.18338628113269806,0.6958287358283997
24,1775454856.5270052,7,person,0.5,0.6,0.07000850886106491,0.4605012536048889
24,1775454856.5270052,8,person,0.9795489311218262,1.0,0.09174051880836487,0.8514904379844666
24,1775454856.5270052,9,person,0.5,1.0,0.15236249566078186,0.5728543996810913
24,1775454856.5270052,11,person,0.5,0.6,0.08652723580598831,0.4629790782928467
24,1775454856.5270052,13,person,0.5,0.3,0.12824071943759918,0.39423611760139465
25,1775454858.2532246,1,person,0.5,1.0,0.12669216096401215,0.5690038204193115
25,1775454858.2532246,2,person,0.5,0.3,0.09134800732135773,0.3887022137641907
25,1775454858.2532246,3,person,0.5,1.0,0.11216125637292862,0.566824197769165
25,1775454858.2532246,5,person,0.5,0.6,0.14613014459609985,0.4719195067882538
25,1775454858.2532246,6,person,0.8651137948036194,0.6,0.1928979456424713,0.6980029940605164
25,1775454858.2532246,7,person,0.5,0.6,0.10466502606868744,0.4656997323036194
25,1775454858.2532246,8,person,0.9966859221458435,1.0,0.14280198514461517,0.8694318532943726
25,1775454858.2532246,9,person,0.5,0.5,0.10914142429828644,0.44137123227119446
25,1775454858.2532246,11,person,0.5,0.6,0.08174476027488708,0.46226170659065247
25,1775454858.2532246,13,person,0.5,0.3,0.13144633173942566,0.39471694827079773
26,1775454860.0966187,1,person,0.5,1.0,0.10799413919448853,0.5661991238594055
26,1775454860.0966187,2,person,0.5,0.3,0.11065119504928589,0.3915976881980896
26,1775454860.0966187,3,person,0.5,1.0,0.08630606532096863,0.5629459023475647
26,1775454860.0966187,5,person,0.5,0.6,0.10598745197057724,0.4658980965614319
26,1775454860.0966187,6,person,0.8467278480529785,0.6,0.15093818306922913,0.6806774139404297
26,1775454860.0966187,7,person,0.5,0.3,0.10699675232172012,0.39104950428009033
26,1775454860.0966187,8,person,0.9888955950737,1.0,0.06875987350940704,0.8536513447761536
26,1775454860.0966187,9,person,0.5,0.5,0.07046011090278625,0.43556901812553406
26,1775454860.0966187,11,person,0.5,0.6,0.05175253003835678,0.45776286721229553
26,1775454860.0966187,13,person,0.5,0.5,0.205974742770195,0.4558962285518646
27,1775454861.8392088,1,person,0.5,1.0,0.11555991321802139,0.567333996295929
27,1775454861.8392088,2,person,0.5,0.3,0.14673778414726257,0.3970106840133667
27,1775454861.8392088,3,person,0.5,1.0,0.11756139993667603,0.5676342248916626
27,1775454861.8392088,5,person,0.5,0.6,0.05994131416082382,0.4589911997318268
27,1775454861.8392088,6,person,0.8597694635391235,0.6,0.19066400825977325,0.6944612860679626
27,1775454861.8392088,7,person,0.5,0.3,0.07676585018634796,0.3865148723125458
27,1775454861.8392088,8,person,0.95729660987854,1.0,0.07015134394168854,0.8349006772041321
27,1775454861.8392088,9,person,0.5,1.0,0.1633269190788269,0.5744990706443787
27,1775454861.8392088,11,person,0.5,0.6,0.0669780969619751,0.4600467085838318
28,1775454863.465558,1,person,0.5,1.0,0.12359227985143661,0.5685388445854187
28,1775454863.465558,2,person,0.5,0.3,0.165678009390831,0.3998517096042633
28,1775454863.465558,3,person,0.5,0.6,0.1361934393644333,0.470429003238678
28,1775454863.465558,5,person,0.5,1.0,0.11502047628164291,0.5672531127929688
28,1775454863.465558,6,person,0.8600358366966248,0.6,0.12518639862537384,0.6847994923591614
28,1775454863.465558,7,person,0.5,0.5,0.05846099182963371,0.433769166469574
28,1775454863.465558,8,person,0.9452620148658752,1.0,0.09215769171714783,0.8309808373451233
28,1775454863.465558,9,person,0.5,1.0,0.07273725420236588,0.5609105825424194
28,1775454863.465558,11,person,0.5,0.3,0.07827040553092957,0.3867405652999878
28,1775454863.465558,13,person,0.5,0.5,0.1693800985813141,0.4504070281982422
29,1775454865.2402565,1,person,0.5,1.0,0.1975073665380478,0.5796261429786682
29,1775454865.2402565,2,person,0.5,0.3,0.1671481430530548,0.40007221698760986
29,1775454865.2402565,3,person,0.5,0.5,0.11813099682331085,0.4427196681499481
29,1775454865.2402565,5,person,0.5,0.6,0.1275235414505005,0.4691285192966461
29,1775454865.2402565,6,person,0.8471885323524475,0.6,0.17322899401187897,0.6842974424362183
29,1775454865.2402565,7,person,0.5,0.3,0.09811720252037048,0.38971757888793945
29,1775454865.2402565,8,person,0.9791457653045654,1.0,0.12892232835292816,0.8568258285522461
29,1775454865.2402565,9,person,0.5,1.0,0.12101799249649048,0.5681527256965637
29,1775454865.2402565,11,person,0.5,0.3,0.09478720277547836,0.3892180919647217
29,1775454865.2402565,13,person,0.5,0.5,0.16765756905078888,0.45014864206314087
30,1775454866.9511716,1,person,0.5,1.0,0.1772325038909912,0.5765848755836487
30,1775454866.9511716,2,person,0.5,0.3,0.19625286757946014,0.40443792939186096
30,1775454866.9511716,3,person,0.5,1.0,0.11131216585636139,0.56669682264328
30,1775454866.9511716,5,person,0.5,0.6,0.09820270538330078,0.4647303819656372
30,1775454866.9511716,6,person,0.8825557231903076,0.6,0.14085283875465393,0.7006613612174988
30,1775454866.9511716,7,person,0.5,0.3,0.037214189767837524,0.38058212399482727
30,1775454866.9511716,8,person,0.9517046213150024,1.0,0.4743724763393402,0.8921786546707153
30,1775454866.9511716,9,person,0.5,0.5,0.06353002041578293,0.43452951312065125
30,1775454866.9511716,11,person,0.5,0.3,0.09220455586910248,0.38883069157600403
30,1775454866.9511716,13,person,0.5,0.5,0.18969976902008057,0.45345497131347656
31,1775454868.6950994,1,person,0.5,1.0,0.12411898374557495,0.5686178803443909
31,1775454868.6950994,2,person,0.5,0.3,0.21444988250732422,0.4071674942970276
31,1775454868.6950994,3,person,0.5,0.6,0.15121376514434814,0.47268205881118774
31,1775454868.6950994,5,person,0.5,0.6,0.09271709620952606,0.46390753984451294
31,1775454868.6950994,6,person,0.8853422403335571,0.6,0.1181277483701706,0.6989244818687439
31,1775454868.6950994,7,person,0.5,0.6,0.16467055678367615,0.47470057010650635
31,1775454868.6950994,8,person,0.9716328382492065,1.0,0.16246017813682556,0.8573486804962158
31,1775454868.6950994,9,person,0.5,0.5,0.09457466006278992,0.4391862154006958
31,1775454868.6950994,11,person,0.5,0.6,0.10301808267831802,0.4654527008533478
31,1775454868.6950994,13,person,0.5,0.5,0.05986975505948067,0.43398046493530273
32,1775454870.391813,1,person,0.5,1.0,0.1787702441215515,0.5768155455589294
32,1775454870.391813,2,person,0.5,0.3,0.3013971745967865,0.4202095866203308
32,1775454870.391813,3,person,0.5,1.0,0.10256332159042358,0.5653845071792603
32,1775454870.391813,5,person,0.5,1.0,0.12024050951004028,0.5680360794067383
32,1775454870.391813,6,person,0.868759274482727,0.6,0.3215632140636444,0.7194900512695312
32,1775454870.391813,7,person,0.5,0.3,0.12868887186050415,0.3943033218383789
32,1775454870.391813,8,person,0.9598634243011475,1.0,0.36537355184555054,0.8807241320610046
32,1775454870.391813,9,person,0.5,0.5,0.06456952542066574,0.43468543887138367
32,1775454870.391813,11,person,0.5,0.6,0.08754661679267883,0.46313199400901794
32,1775454870.391813,13,person,0.5,0.5,0.11457832902669907,0.44218677282333374
33,1775454872.1482875,1,person,0.5,1.0,0.2479751855134964,0.5871962904930115
33,1775454872.1482875,2,person,0.5,0.3,0.24470028281211853,0.41170504689216614
33,1775454872.1482875,3,person,0.5,1.0,0.10894159227609634,0.5663412809371948
33,1775454872.1482875,5,person,0.5,0.6,0.11898346990346909,0.4678474962711334
33,1775454872.1482875,6,person,0.8384237289428711,0.6,0.10963897407054901,0.6695001125335693
33,1775454872.1482875,7,person,0.5,0.6,0.06717886030673981,0.46007680892944336
33,1775454872.1482875,8,person,0.9433028101921082,1.0,0.08535555005073547,0.8287850022315979
33,1775454872.1482875,9,person,0.5,0.5,0.06738097220659256,0.43510717153549194
33,1775454872.1482875,11,person,0.5,0.6,0.09133583307266235,0.4637003540992737
33,1775454872.1482875,13,person,0.5,0.3,0.16803064942359924,0.400204598903656
34,1775454873.8440511,1,person,0.5,1.0,0.18733784556388855,0.5781006813049316
34,1775454873.8440511,2,person,0.5,0.3,0.264305979013443,0.4146459102630615
34,1775454873.8440511,3,person,0.5,1.0,0.14974680542945862,0.5724620223045349
34,1775454873.8440511,5,person,0.5,0.6,0.11249035596847534,0.46687352657318115
34,1775454873.8440511,6,person,0.8712269067764282,0.6,0.13644646108150482,0.6932031512260437
34,1775454873.8440511,7,person,0.5,0.6,0.10983236879110336,0.46647483110427856
34,1775454873.8440511,8,person,0.9771758317947388,1.0,0.16008062660694122,0.860317587852478
34,1775454873.8440511,9,person,0.5,1.0,0.06970496475696564,0.5604557394981384
34,1775454873.8440511,11,person,0.5,0.6,0.07997385412454605,0.46199607849121094
34,1775454873.8440511,13,person,0.5,0.5,0.1227736845612526,0.4434160590171814
35,1775454875.554005,1,person,0.5,1.0,0.23505432903766632,0.5852581858634949
35,1775454875.554005,2,person,0.5,0.3,0.3210473656654358,0.42315709590911865
35,1775454875.554005,3,person,0.5,1.0,0.1263691782951355,0.5689553618431091
35,1775454875.554005,5,person,0.5,0.6,0.04453301802277565,0.45667994022369385
35,1775454875.554005,6,person,0.8150503635406494,0.6,0.1988544762134552,0.6688584089279175
